x_um,y_um
1785.6090471395432,596.2528292629968
1787.4240194379781,599.9051178626584
1789.238991736413,603.727075334621
1791.0539640348481,607.6150079871907
1792.868936333283,611.4652221286741
1794.683908631718,615.1740240673777
1796.498880930153,618.6377201116087
1798.313853228588,621.7526165696731
1800.1288255270229,624.415019749878
1801.9437978254578,626.5212359605297
1803.7587701238926,627.9733090300492
1805.5737424223275,628.7482095924021
1807.3887147207624,628.8754656800918
1809.2036870191973,628.3856918615219
1811.0186593176322,627.3095027050963
1812.8336316160674,625.677512779218
1814.6486039145022,623.5203366522912
1816.4635762129371,620.8685888927198
1818.2785485113723,617.752884068906
1820.0935208098072,614.2038367492551
1821.908493108242,610.2520615021702
1823.723465406677,605.9281728960543
1825.5384377051118,601.2627854993118
1827.3534100035467,596.286513880346
1829.1683823019816,591.0299726075604
1830.9833546004165,585.5237762493588
1832.7983268988514,579.7985393741449
1834.6132991972866,573.8848765503215
1836.4282714957214,567.8134023462932
1838.2432437941563,561.6147313304637
1840.0582160925915,555.3194780712353
1841.8731883910264,548.9582571370134
1843.6881606894613,542.5616830962009
1845.5031329878962,536.1603705172014
1847.318105286331,529.7849339684183
1849.133077584766,523.4659880182554
1850.9480498832008,517.2341472351162
1852.7630221816357,511.12002618740445
1854.5779944800706,505.15423944352386
1856.3929667785058,499.36740157187717
1858.2079390769406,493.79012714086946
1860.0229113753755,488.4530307189036
1861.8378836738107,483.3867268743827
1863.6528559722456,478.6218301757117
1865.4678282706805,474.1889551912933
1867.2828005691154,470.1187164895315
1869.0977728675502,466.4417286388295
1870.9127451659851,463.1886062075912
1872.72771746442,460.3899637642202
1874.542689762855,458.07641587712004
1876.3576620612898,456.27658314794076
1878.172634359725,454.95512125882027
1879.9876066581598,454.0006789995821
1881.8025789565947,453.29748031396144
1883.6175512550299,452.72974914569403
1885.4325235534648,452.1830418800844
1887.2474958518997,451.59211722811057
1889.0624681503346,450.9541867337595
1890.8774404487694,450.27049181684293
1892.6924127472043,449.5422738971724
1894.5073850456392,448.7707743945592
1896.3223573440741,447.9572347288155
1898.137329642509,447.1028963197526
1899.9523019409442,446.209000587182
1901.767274239379,445.27678895091566
1903.582246537814,444.3075028307648
1905.397218836249,443.30238364654116
1907.212191134684,442.26267281805656
1909.0271634331189,441.1896117651226
1910.8421357315538,440.08444190755057
1912.6571080299886,438.9484046651524
1914.4720803284235,437.7827414577395
1916.2870526268584,436.58869370512366
1918.1020249252933,435.36750282711625
1919.9169972237282,434.12041024352914
1921.7319695221634,432.8486573741735
1923.5469418205982,431.5534856388615
1925.3619141190331,430.23613645740454
1927.1768864174683,428.89785124961406
1928.9918587159032,427.53987143530185
1930.806831014338,426.16343843427956
1932.621803312773,424.76979366635874
1934.4367756112078,423.36017855135094
1936.2517479096427,421.93583450906794
1938.0667202080776,420.49800295932096
1939.8816925065125,419.04792532192204
1941.6966648049474,417.5868430166826
1943.5116371033826,416.11599746341415
1945.3266094018174,414.6366300819286
1947.1415817002523,413.14998229203735
1948.9565539986875,411.6572955135519
1950.7715262971224,410.15981116628416
1952.5864985955573,408.6587706700456
1954.4014708939922,407.15541544464793
1956.216443192427,405.6509869099026
1958.031415490862,404.14672648562123
1959.8463877892968,402.6438755916156
1961.6613600877317,401.1436756476971
1963.4763323861666,399.6473680736775
1965.2913046846018,398.15619428936805
1967.1062769830367,396.67139571458097
1968.9212492814715,395.1942137691275
